term,example
AK-47,"그럼에도 불구하고 처음 언급한 것처럼 G3은 돌격소총의 양대 산맥인AK-47, M16과 더불어 역사상 가장 뛰어난 3대 소총으로 언급될 만큼 성능이 좋아 지금도 일부 모델이 여전히 생산되고 있고 개발국인 독일을 비롯한 많은 나라에서 대량 사용 중이다."
AK-47,결국StG44의 설계는 이후 냉전의 양대산맥인 미국과 소련의 주력소총M16과AK-47에 그대로 영향을 주게 되었다.
AK-47,이 때문에 StG44는 총기사의 걸작으로 불리며 지금도 사용 중인 AK-47이나M-16같은 대표적 돌격소총의 아버지로 평가 받고 있다.
AK-47,AK-47 소총이나 M2 중기관총처럼 오랜 역사를 자랑하는 무기가 존재하는 이유도 바로 이 때문이다.
AK-47,그것이AK-47 등장 이전까지 소련군 보병의 기본 화기로 맹활약한 모신나강 소총이다.
AK-47,고심 끝에 소련은AK-47을 베이스로 하는 새로운 경기관총 제작에 착수하였다.
AK-47,아예AK-47을 경기관총으로 개조하는 것이 좋겠다고 생각한 것이다.
AK-47,AK-47이 워낙 강력하다보니 옆에서 화력지원을 해주는 경기관총으로서RPD는 뭔가 부족했다.
AK-47,비단 경기관총 분야뿐만 아니라AK-47로 상징되는 것처럼 제식 소총도 혁명적인 변화를 겪었지만DP가 일거에 퇴출된 이유는 그 만큼 부족한 점이 많았다는 의미였다.
AK-47,때문에 겉으로 드러난 새로운 기관총의 모습은 영락없는AK-47이었고 사용법도 그다지 차이가 없었다.
AK-47,"하지만AK-47로 도저히 대신할 수 없는 부분도 있는데, 원거리 목표를 정확히 타격하는 임무가 대표적이다."
AK-47,하지만 시대가 바뀌어AK-47로 무장한 소부대에서 구시대의 모신나강은 더 이상 어울리지 않았다.
AK-47,이때 최종적으로 경합을 벌인 후보는 니키틴과AK-47의 제작자인 칼라시니코프(MikhailKalashnikov)가 제출한 작품이었다.
AK-47,하지만 명중률을 높이기 위해 롱스트로크 가스피스톤 방식인AK-47과 달리 쇼트스트로크 가스피스톤 방식을 채용했다.
AK-47,그 뛰어난AK-47을 만든 당사자인 칼라시니코프도 당국의 명령을 받은 엔지니어 중 하나였다.
AK-47,그런AK-47로 인해SKS와RPD는 이름을 알릴 사이도 없이 무기사의 뒤안길로 사라져갔다.
AK-47,"이 말은 곧, 획기적인 성능의 총을 새로 만드는 것이 그만큼 힘들다는 것을 뜻하는데, 여기서AK-47이 얼마나 뛰어난 소총이었는지를 짐작할 수 있다."
AK-47,"급격한 제식무기의 교체 이후,RPD는AK-47과 함께 작전을 펼치기에 어정쩡한 물건이 되어 버렸다."
AK-47,소련군이 상당히 뛰어난 반자동소총인SKS를 불과 2년 만에 털끝만큼의 미련도 갖지 않고 제식무기 명단에서 제외시켰을 만큼AK-47은 보병이 휴대하는 소총의 개념을 일시에 바꾸어버렸다.
AK-47,"이로써 소련군 소부대의 제식화기는 칼라시니코프가 만든AK-47 소총,RPK분대지원화기,PK다목적기관총으로 구성되었다."
AK-47,우연이었는지 아니면 일부러 그런 것인지는 모르겠으나SVD는AK-47과 외형이 아주 흡사하다.
AK-47,무게가 10킬로그램 이하이기를 바라는 당국의 요구에 부응하여 칼라시니코프는AK-47의 가스압 구동 회전노리쇠 방식과 손잡이를 그대로 사용했고RPK제작에도 사용한 프레스 방식을 적용하여 생산성을 높였다.
AK-47,"그러나AK-47와RPK에 무한 신뢰를 가지고 있던 군 당국이 강력하게 요청을 하면서 뒤늦게 개발에 나섰고, 시간이 부족하자AK-47 작동방식을 바탕으로 일사천리로 기관총 설계에 착수했다."
AK-47,하지만AK-47과RPK조합으로 구성된 소련군 방식의 소부대가 중동전쟁을 비롯한 여러 국지전에서 문제점을 노출하기 시작했다.
AK-47,그러면 최소한AK-47의 성능 이상이 보장될 테니 시작점으로 나쁘지 않았다.
AK-47,자신만만하게 채택한SKS반자동소총을 불과 2년 만에 용도 폐기했을 만큼AK-47의 성능은 뛰어 났다.
AK-47,냉전 시기에는 소련이 우방국에AK-47와 더불어 대량으로 공여했고 인도와 중국에서는 라이선스 생산하기도 했다.
AK-47,사용하는 탄환이 달라 별도의 보급 체계가 필요하지만SVD는AK-47과 보완재 성격이 강하여 궁합이 상당히 잘 맞는 소총이다.
AK-47,이 또한AK-47처럼 소련의 무기 철학을 그대로 반영하여 구조도 단순한 편에 속하며 신뢰성도 좋다.
AK-47,62×39mm탄을 사용하는AK-47과RPK의 조합이면 굳이 소부대에 다목적기관총이 필요하지는 않을 것이라 판단한 것이다.
AK-47,SVD는 처음부터 저격과 더불어AK-47의 사거리 밖에 있는 적을 견제하는 것이 주목적이었다.
AK-47,쇼트스트로크 방식 덕분에 반동이 적어 조준이 흔들리지 않는 장점이 있어AK-47의 단점인 정확도 부족을 상쇄할 수 있었다.
AK-47,M60이나FNMAG에 비한다면 소련의 다목적기관총 개발은 상당히 늦게 시작되었는데 이유는AK-47의 등장 때문이었다.
AK-47,즉 저격용으로도 사용할 수는 있지만 ‘원샷 원킬’로 대변되는 정밀함보다는AK-47 사거리 밖에 있는 적을 견제하고 저지하는 것이 우선 목적이고 더불어 반자동이니 근접전에서도 여타 보병과 함께 작전을 펼치기 수월한 다목적 지원화기라 할 수 있다.
AR-15,"MCX반자동 소총은 최근 미 총기난사 사건에서 빠지지 않고 등장했던,AR-15 계열의 반자동 소총이었기 때문이다."
AR-15,그러자 1958년AR-10을 더욱 소형화한AR-15이라는 소총이 만들어졌다.
AR-15,"미 공군이 4군 중 가장 먼저 신형소총을 채용하여, 1963년 말부터AR-15는 M16이라는 군 제식명칭을 부여받았다."
AR-15,1963년 미 국방부는 드디어AR-15를 구매했다.
AR-15,"베트남으로 보내진AR-15의 실전 성과는 미군 특수부대원들에 의해 분석되고, 높은 평가를 받았다."
AR-15,"1961년 미 공군 참모총장인 커티스 르메이 장군은AR-15를 기지 방어용으로 8만 정 도입하고자 했고, 1962년ARPA(국방과학연구소)에서는 1천 정의AR-15를 구입하여 베트남에 군사지원물자로 보내 그 성능을 시험 평가했다."
AR-15,AR-15의 가능성을 높이 평가했던 콜트는 다양한 채널을 통해서 총기를 판촉 하기 시작했다.
AR-15,하지만 보수적인 미군 수뇌부는AR-15를 채용하지 않았다.
AR-15,그러나AR-15에서 진화한 M16은 과도기에 그치지 않고 진화를 계속했다.
AR-15,미국에서는 여러 차례AR-15 소총과 같은 자동 및 반자동 소총에 대한 제재가 시도되었다.
AR-15,"미국에서만 30여 개의 총기제작업체가AR-15 계열 소총을 제작하고 있으며, 해외에서는 10여 개 업체가 생산 중이다."
AR-15,또한 콜트사의M-16 소총 특허 독점기간이 끝나면서 세계 유수의 총기 회사들이AR-15 계열의 소총을 만들 수 있게 되었다.
AR-15,11 테러 이후AR-15 계열 소총이 주목을 받았다.
AR-15,AR-15 소총은 민간용 소총으로도 판매된다.
AR-15,이들은 1962년 부대창설과 함께 약 132정의AR-15(M16소총의 상용 명칭)을 도입하였다.
AR-15,이후 1961년 미 공군은AR-15 소총을 기지 경비용으로 구입하면서 미군에 채용되게 된다.
AR-15,"아말라이트사는 판매가 힘들어지자, 1959년 7월 미국의 최대 총기제작사였던 콜트(Colt)사에AR-15 소총의 권리를 팔아버리고 만다."
AR-15,"AR-15 소총은 미 육군의 소구경 화기 계발계획에 참여해 높은 평가를 받았지만, 미 육군에 채용되지는 못했다."
AR-15,1958년 유진 스토너는AR-10을 더욱 소형화한AR-15 소총을 개발한다.
AR-15,최근 미 현지언론은 올랜도 총기난사 사건 이후AR-15를 비롯한 반자동 소총의 판매가 급증하고 있다고 보도했다.
AR-15,아이러니(irony)하지만 이러한 총기난사 사건이 발생하면AR-15 계열 소총의 판매가 오히려 증가한다는 점이다.
AR-15,범인이 사용했던 소총 역시AR-15 계열 소총이었다.
AR-15,AR-15 계열 반자동 소총이 총기난사에서 주목을 받은 것은 2012년이었다.
AR-15,실제로 이번 올랜도 총기난사 사건과 지난해 12월 발생한 샌버너디노(SanBernardino) 총기난사를 포함해 최근에 발생한 14건의 대형 총격사건에 이AR-15 계열 반자동 소총이 사용되었다.
AR-15,"기본적으로 민간용으로 판매되는AR-15 계열 소총은 단발형이지만, 불법 개조를 거치면 연발 사격이 가능하다."
AR-15,"이렇게 군에 도입된AR-15 소총은M-16이라는 제식명칭을 부여 받게 되고,베트남전쟁이 가속화되면서 미 공군 뿐만 아니라 미군의 제식소총으로 거듭나게 된다."
AR-15,혁신적인 총기를 개발했던 아말라이트사는 미군에 판매가 좌절되자AR-15의 권리를 미국 최대의 총기제작사 콜트에 매각했다.
B-17 플라잉 포트리스,반면 연합군은B-17 플라잉 포트리스(FlyingFortress)처럼 적 후방까지 장거리 비행이 가능한 중폭격기들을 보유하고 있었다.
B-2 스피릿,1981년 노스롭사가 제안한 기체가 B-2 스피릿 폭격기로 선정되었다.
B-29 슈퍼포트리스,왜냐하면 이후 전략 폭격기의 아버지가 되는B-29 슈퍼포트리스(Superfortress)가 있었기 때문이었다.
B-29 슈퍼포트리스,"그런 소련에게 미국의 중폭격기들은 부러움의 대상이 될 수밖에 없었는데, 특히 연일 일본을 불바다로 만들어 버리는B-29 슈퍼포트리스(Superfortress)에게 매료되었다."
B-29 슈퍼포트리스,서방측에서는 식별 부호로 황소(Bull)이라는NATO식별코드를 부여하였지만 워낙B-29 슈퍼포트리스의 복제품이다 보니 슈퍼포트레스키(Superfortresski)라는 별명으로 더욱 많이 불렸다.
B-36 피스메이커,그들은 사상 최초의 대륙 간 횡단 전략폭격기인 B-36 피스메이커(Peace Maker)를 보유하고 있었던 것이었다.
B-52 폭격기,"B-52 폭격기는 할아버지, 아버지, 그리고 아들 즉 삼대가 이어 타는 폭격기로 유명하다."
B-52 폭격기,"B-52 폭격기는 최대 27톤 이상의 폭탄을 싣고 6,400km이상을 날아가서는 폭격하고 다시 기지로 돌아올 수는 능력을 가지고 있다."
B-52 폭격기,"무려 1,000km에 이르는 속력으로B-52 폭격기는 개발 당시에는 전투기들조차 쫓아오기 힘들었고, 공중급유장치가 장착되면서 거의 무한정으로 계속 비행할 수 있었다."
B-52 폭격기,베트남전에 최초로 투입된B-52 폭격기는 융단폭격1)으로 명성을 쌓아갔다.
B-52 폭격기,특히B-52 폭격기의 절반 수준에 이르는 어마어마한 폭장량은 목표물을 초토화시키는데 유감없이 위력을 발휘하였다.
B-52 폭격기,특히 B-52 폭격기 편대는 라인베커II 작전(미군이 1972년 12월 북베트남에서 수행한 대규모 공습 작전)에서 729회를 비행하면서 무려 1만5천 톤 이상의 폭탄을 쏟아 부었다.
B-52 폭격기,이런 단순함으로 인하여 B-52 폭격기는 ‘스트래토포트리스’라는 정식명칭보다 ‘BUFF(버프)’라는 별명으로 더 많이 알려져 있다.
B-52 폭격기,"10여 년 만에 740여대가 생산된B-52 폭격기는, 지난 60여 년 동안 미 공군의 전략폭격기로 운용되고 있다."
B-52 폭격기,심지어는 이 작전에서 B-52 폭격기들은 방어용인 후방의 50구경 4연장 기관총으로 2대의 MiG-21 전투기를 격추시키면서 공대공 격추기록까지 세우기도 했다.
B-52 폭격기,"특히 B-52 폭격기는 적의 지하시설을 파괴할 수 있는 2000파운드(약 1톤) 폭탄을 최대 24발까지 탑재할 수 있었고, 항공모함에서 출격한 F/A-18들과는 달리 오랜 시간 체공하면서 지상의 특수부대가 지정한 목표에 대하여 정밀타격임무를 수행할 수 있었다."
B-52 폭격기,동서냉전이 고조되던 1979년 미공군은 운용중인 B-52 폭격기를 대체할 새로운 폭격기의 개발 사업을 시작한다.
B-52 폭격기,지난 1952년 4월 첫 비행에 성공한B-52 폭격기는 1955년부터 본격적인 생산에 들어간다.
B-52 폭격기,전략무기감축협정에 따라 무려 365대의 B-52 폭격기가 해체되어야만 했다.
B-52 폭격기,또한 1956년 5월 21일에는 당시 최신예 전략폭격기였던B-52 폭격기가 마크 17 수소폭탄을 태평양에 위치한비키니 환초 핵 실험지에 투하했다.
B-52 폭격기,1960년 이러한 목적의 순항미사일인AGM-28 하운드 독(HoundDog)이 미 공군에 배치되어B-52 폭격기에서 운용된다.
B-52 폭격기,B-52 폭격기와 마찬가지로 지난 60여 년간 러시아의 대표 전략 폭격기로 활약하고 있다.
B-52 폭격기,"1976년 5월B-52 폭격기에서AGM-86A 순항미사일의 첫 발사가 이루어졌고, 6차례의 시험발사 중 4차례를 성공적으로 수행하게 된다."
B-52 폭격기,1972년 11월 16일B-52 폭격기 공습을 지원하던F-105G 1대가SA-2 미사일에 격추되는 것을 끝으로 더 이상의 피해는 일어나지 않았다.
B61 핵폭탄,1990년대 들어서는 일부 B61 핵폭탄은 핵 벙커버스터(BunkerBuster)로 개조되어 운용되고 있다.
B61 핵폭탄,"00 / 항속거리 7,600km/ 작전고도 19,300m / 무장 B53 핵폭탄 1발 또는 B61 핵폭탄 4발, 20mm기관포 1문돌격소총이 보병의 기본 제식화기가 되었음에도 여전히 일선 소부대는SAW(SquadAutomaticWeapon,분대 지원 화기)로 통칭하는 기관총을 장비하고 있다."
B61 핵폭탄,"전술 및 전략 목적으로 사용될 수 있는 B61 핵폭탄은,전략폭격기인B-2뿐만 아니라F-15나F-16과 같은 전투기에도 장착이 가능하다."
B61 핵폭탄,"또한 최근에는 B61 핵폭탄의 명중률을 향상시키기 위해, 정밀유도기능을 장착하려는 계획이 진행되고 있다."
B61 핵폭탄,1968년에는 B61 핵폭탄이 등장했다.
B61 핵폭탄,"마크 57 핵폭탄에 비해 무게가 늘어난 B61 핵폭탄은 초음속 비행 상황에서도 폭탄의 투하가 가능했고, 위력 또한 형식 마다 조금씩 차이가 있지만 최대TNT34만 톤(t) 즉 340킬로톤(kt)에 달했다."
