term,example
C-130 허큘리스,"C-130 허큘리스의 경우 총 3대의 험비를, C-5A 갤럭시는 최대 15대까지 험비를 수송할 수 있다."
C-130 허큘리스,"3/61 ""푸아투(Poitou)"" 수송비행대대가 2006년부터COS 전용의 수송기 전력으로배속되어,C160 트란살(Transall), C-130 허큘리스(Hercules), DHC-6 트윈오터(Twin Otter)의 3개 기종을 운용하고 있다."
C-130 허큘리스,"베트남 전쟁이 가열되던 1968년에는 케산전투에서 전방의 전투기지들을 지원작전에서C-130 허큘리스의 운용이 제한되는 상황에서도 C-123K만은 운용을 계속하여, 무려 179소티의 수송임무를 성공 리에 수행하면서 그 능력을 과시했다."
C-130 허큘리스,가장 대표적인 전술수송기는 C-123 프로바이더(Provider)나 C-130 허큘리스(Hercules)를 들 수 있다.
C-130 허큘리스,잇달은 사고로 국방부는 C-123을 대신하여 C-130 허큘리스 수송기의 도입을 가속했다.
C-5 갤럭시,"C-5 갤럭시는 통상 7명의 승무원으로 구성되는데, 정·부조종사, 기상정비사(flight engineer) 2명, 화물적재사(loadmasters) 3명으로 구성된다."
C-5 갤럭시,"심지어는 ICBM을 공중에서 발사하는 아이디어도 구상되어, 그 결과 미공군은 1974년 10월 미니트맨 ICBM을 C-5 갤럭시 수송기에서 투하하는 실험을 실시하기도 했다."
C-5 갤럭시,MH-47D 편대는 C-5 갤럭시 수송기편으로 은자메나 국제공항(N'Djamena International Airport)에 우선 내렸다.
C-5 갤럭시,이렇게 회수한 헬기를 C-5 갤럭시에 싣고 미국으로 복귀함으로써 임무는 성공리에 끝났다.
C-5 갤럭시,새롭게 개발될 CX-HLS 기체에는 C-5 갤럭시(Galaxy)라는 제식명칭이 부여될 터였다.
C-5 갤럭시,"TF39 엔진은 C-5A의 퇴역과 함께 일선에서 물러났으며, 남아있는 C-5 갤럭시는 신뢰성향상 및 엔진교체사업(Reliability Enhancement and Re-engining Program, RERP)으로 CF6의 군용인 F138-GE-100엔진으로 교체하면서 C-5M으로 업그레이드 되었다."
C-5 갤럭시,그러나 2005년 제445 비행단이 C-5 갤럭시를 운용하게 됨으로써 2006년 C-141 스타리프터는 드디어 미 공군에서 마지막 임무를 마치고 퇴역하였다.
C-5 갤럭시,"전쟁 기간 중 어느 쪽 진영 편에도 서기 싫었던 유럽은 이스라엘로 향하는 미국의 수송기 중간 착륙을 거부했는데, 이 때문에 항속 거리가 짧은 C-5 갤럭시 수송기는 할 수 없이 탑재 연료량을 늘리기 위해 물자를 줄일 수밖에 없었다."
C-5 갤럭시,"C-27J 스파르탄 수송기에는 1대, C-130에는 2대를 탑재하는 것이 전부지만, C-17은 8대, C-5 갤럭시에는 무려 15대를 실을 수 있다."
C-5 갤럭시,터너 장군은 운용요구조건을 발행하면서 더욱 큰 기체가 필요하다는 점을 명시함으로써 추후C-5 갤럭시같은 초대형의 수송기가 필요함을 강조했다.
C-5 갤럭시,한편 1973년 욤키푸르 전쟁을 맞이하여 궁지에 몰린 이스라엘을 돕기 위한 니켈그래스 작전에도 C-5 갤럭시와 함께 투입되었다.
EA-6B 프라울러,그러나 본격적인 기체의 재설계도 동시에 추진하여 A-6 인트루더를 4인승으로 개조한 EA-6B 프라울러를 1969년부터 배치하기 시작하면서 전자전 전력을 완성시켰다.
F-111 아드바크,"F-8이 채택한 가변 붙임각은 항공기의 날개만 최대 7도 가까이 꺾을 수 있게 하여 받음각 범위를 크게 늘리는 효과를 가져왔으며, 날개각을 변경시키는 아이디어는 F-111 아드바크(Aardvark)나 B-1 랜서(Lander), F-14 톰캣(Tomcat) 등에서 다시 등장했지만, 이 ‘가변익’ 개념의 개념 실증은 F-8에서 이루어진 것이나 다름없다."
F-111 아드바크,"후자의 주장의 경우 특히 기체 번호가 보기 드문 세 자리 번호(“117”)가 붙은 것 때문에도 힘을 얻는데, 60년대 이후에 개발된 기체 중 세 자리 번호가 부여된 기체는 F-117외에 F-111 아드바크(Aardvark) 뿐이고, 그나마 아드바크의 경우 사업이 60년대 초에 발주됐기 때문에 식별부호체계 시행 전이라 세 자리 번호 부여가 가능했다."
F-111 아드바크,오스트레일리아는 1973년에 도입한 F-111 아드바크(Aardvark)를 2010년까지 전량 퇴역시킨 뒤 후속 기종으로 도입 계약을 한 F-35가 인도될 때까지 “잠정적으로 활용할 목적”으로 약 24대의 F/A-18 E/F 슈퍼 호넷과 12대의 E/A-18G 그라울러를 도입했다.
F-111 아드바크,"한편, 미 공군은 한 해 전인 1981년 3월에 기존에 운용하던 F-111 아드바크(Aardvark)를 대체하기 위한 고급 전술 전투기(Enhanced Tactical Fighter, ETF) 도입 사업을 시작했다."
F-111 아드바크,"미 공군은 F-4 팬텀 II와 F-111 아드바크의 실전 배치가 본격화됨에 따라 F-105를 도태시키기 시작했으며, 대부분의 기체는 현역에서 빠짐과 함께 미 공군 주 방위군으로 인계되었다."
F-117A 나이트호크,또한 해브블루의 실제 양산기체인 F-117A 나이트호크 스텔스 공격기의 수송임무도 C-5의 역할이었다.
F-117A 나이트호크,해브 블루는 미 공군에서 도입 결정을 내려 양산이 시작되며 F-117A 나이트호크(Night Hawk)라는 명칭으로 1983년부터 실전 배치에 들어갔다.
F-117A 나이트호크,향후 이 기술 시연기는 1977년부터 본격적으로 비행을 시작하면서 스텔스 기술의 완성으로 이어져 F-117A 나이트호크(Nighthawk)가 탄생했다.
F-14 톰캣,하원으로부터 집중적인 압박을 받아온 해군이 그러먼의 F-14 톰캣을 대체할 기종으로 해군형 차세대 전술전투기(NATF) 개발을 고려하겠다고 발표한 것도 이때였다.
F-14 톰캣,F/A-18C/D형의 업그레이드형인 F/A-18E/F 슈퍼 호넷의 시간당 비행 비용은 F-14 톰캣(Tomcat)에 비해 40%에 불과하다.
F-14 톰캣,"F-8이 채택한 가변 붙임각은 항공기의 날개만 최대 7도 가까이 꺾을 수 있게 하여 받음각 범위를 크게 늘리는 효과를 가져왔으며, 날개각을 변경시키는 아이디어는 F-111 아드바크(Aardvark)나 B-1 랜서(Lander), F-14 톰캣(Tomcat) 등에서 다시 등장했지만, 이 ‘가변익’ 개념의 개념 실증은 F-8에서 이루어진 것이나 다름없다."
F-14 톰캣,그러나 미 해군은 전투기라기보다는 장거리 공격기에 가까운 F-111 을 항모에서 운용하기에는 부적절하다고 판단하고 정권이 바뀌자 곧바로 F-14 톰캣 전투기를 도입하는 것으로 방향을 바꾸었다.
F-14 톰캣,"결국 F-111B를 대신하기 위해 그루먼의 F-14 톰캣(Tom Cat)이 개발되었으며, F-111B를 위해 특별히 제작했던 TF-30 엔진과 AIM-54 피닉스(Phoenix) 공대공미사일, AWG-9 장거리레이더는 모두 F-14에 탑재되었다."
F-14 톰캣,"즉 맥도넬더글러스의 F-15 이글(Eagle), 제너럴다이내믹스의 F-16 파이팅팰컨(Fighting Falcon), 그러먼의 F-14 톰캣(Tomcat), 그리고 맥도넬더글러스의 F/A-18 호넷(Hornet)이 모두 일선에서 물러나는 시기에 차세대 전술전투기가 배치된다는 것이다."
F-15 이글,이에 미 공군은 1981년 국내 업체에 정보요청서(RFI: Request for Information)를 발행하면서 F-15 이글(Eagle) 기체를 대체할 고등 전술 전투기(ATF: Advanced Tactical Fighter)의 개발 가능 여부를 타진했다.
F-15 이글,"전쟁 기간 중 이라크 군은 다수의 미라주 F1을 다국적군에게 격추당했으며, 미군의 F-15 이글 한 기종만 해도 여섯 대의 미라주 F1을 격추한 것으로 집계됐다."
F-15 이글,하지만 불과 1년 뒤인 1976년부터 미국의 F-15 이글(Eagle)이 이스라엘 공군에 도입되기 시작했기 때문에 이 임무는 오래지 않아 해제됐다.
F-15 이글,"즉 맥도넬더글러스의 F-15 이글(Eagle), 제너럴다이내믹스의 F-16 파이팅팰컨(Fighting Falcon), 그러먼의 F-14 톰캣(Tomcat), 그리고 맥도넬더글러스의 F/A-18 호넷(Hornet)이 모두 일선에서 물러나는 시기에 차세대 전술전투기가 배치된다는 것이다."
F-15 이글,"대표적으로 활용된 것은 F-15 이글(Eagle)의 기수 쪽 랜딩기어, F/A-18 호넷(Hornet)의 양쪽 랜딩기어 구성 부품 일부, F-15E 스트라이크 이글(Strike Eagle)의 앞쪽 조종석 구성품 등이다."
F-15 이글,"이는 이미 미국이 1980년대에 F-15 이글(Eagle)과 F-16 팰콘(Falcon)을 개발하자 러시아가 Su-27, MiG-29를 내놓으면서 대칭성을 맞추려고 시도했던 전례가 있었기 때문이었다."
F-15J 이글,이미 그사이에 일본 항공업계는 맥도넬-더글러스[McDonnell-Douglas: 1997년 보잉(Boeing)에 합병]로부터 면허생산권을 얻어 F-15J 이글(Eagle)을 생산해본 경험이 있었기 때문에 일본의 향후 항공산업 발전을 위해서라도 처음부터 자체 제작한 항공기가 필요하다고 주장했다.
F-15J 이글,"이번에는 일본이 1981년부터 도입한 면허생산판 F-15J 이글(Eagle)의 수명 주기가 도래하자 대체 기종을 고려하게 되었고, 그 과정에서 차세대 제공권 장악 전투기로 미국 록히드-마틴(Lockheed-Martin) 사의 F-22 랩터(Raptor) 도입을 희망했다."
F-2,"2010년까지 전 세계 27개국에 4,500대가 넘는 F-16이 팔렸으며, 대한민국, 일본, 중화민국(타이완) 등에는 기술 이전 형태로 기술이 전수되어 F-16 설계에 기반한 한국항공우주산업(KAI)의T-50 골든이글(Golden Eagle)이나 일본 미쓰비시(三稜) 중공업의F-2, 타이완 AIDC의F-CK-1 징궈(經國) 전투기등이 탄생했다."
F-2,"하지만 F-2 설계에 참여했던 핵심 엔지니어들이 곧 은퇴할 나이에 도달하고 있기 때문에, 이들이 쌓은 경험과 기술, 노하우를 활용하기 위해서는 최소한 향후 수 년 안에 프로젝트를 시작해야 한다는 것이 관련 산업계의 시각이다."
F-2,"최종 양산 형상으로 150대가 제작됐으며, 1962년 F-2D로 재지정됐다."
F-2,"F2H-4(F-2D):전천후 전투기 형상으로, 1,630kg 출력의 웨스팅하우스 J-34-WE-38 터보제트 엔진과 APG-37 레이더가 설치됐다."
F-2,250대가 양산됐으며 1962년 F-2C로 재지정됐다.
F-2,"F2H-3(F-2C):단좌식 전천후 전투기 형상으로, 동체가 길어지고 미익을 재설계 했으며, 연료량이 늘었다."
F-2,이에 대해 방위장비청은 “F-2 제작에 참여한 기술자들이 갖고 있던 모든 노하우는 젊은 세대 기술진에게 성공적으로 전수했다”고 밝힌 바 있다.
F-2,특히 이미 현존하는 기체를 바탕으로 항공기를 개발하는 방식은 이미 미쓰비시 F-2 때에도 한 차례 취했던 방법이기도 하다.
F-2,"하지만 일본 정부는 공식적인 차원에서는 아직 어떤 형태로 사업을 진행할지 확정한 바 없다고 밝혔으며, 심지어 현존 F-2를 업그레이드 하는 내용도 검토 중에 있다고 밝혔다."
F-2,F-2를 통해 항공기 제작 기술에 자신감을 얻은 일본은 21세기로 넘어오면서 또 한 번 차기 전투기 도입에 대해 고민하게 되었다.
F-2,"과연 이것이 기술 개발을 위한 ‘투자’였는지 실패한 도박이었는지는 논란이 있으나, 일본은 F-2 개발을 통해 최첨단 제트기를 제작해 볼 기회를 얻었으며, 일본이 자체적으로 개발한 능동형 전자주사식 레이더(AESA) 기술이나 복합 성형 기술 등을 실제 전투기 개발에 적용해 볼 수 있었다."
F-2,다시 1980년대 중반에는 앞서 개발한 F-1의 후속 기종 개발에 들어가며 본격적인 지원전투기(支援戰鬪機: 요격기의 자위대식 용어)인 미쓰비시 F-2를 개발했다.
F-2,"일본 방위성은 F-2의 도태 시기가 다가옴에 따라 후속 기체 도입을 고려 중이며, 2018년부터 후속 기체 선정에 들어가 2030년까지 사업을 완료하고 실전배치를 마치는 것을 목표로 삼고 있다."
F-2,특히 일본은 F-2의 대체 기종으로 개발을 진행 중인 차기 전투기(F-3)에 '로열 윙맨' 콘셉트를 통합할 계획을 수립 중인 것으로 알려졌다.
F-2,"이후에 등장한미쓰비시 F-2와 마찬가지로 T-2 역시 ""지원전투기(支援戰鬪機)""로 분류했는데, 이는 군국주의 색채가 있는 용어 사용을 기피하는 자위대 특성에 따라 ""전투기""라는 용어를 피하려고 쓴 일본만의 구분법이었다."
F-2,미쓰비시 F-1은 미쓰비시중공업이F-16C/D를 기반으로 자체 개발한 요격기인 미쓰비시 F-2 및F-4EJ 카이(改) 팬텀(Phantom) II와 교체됐다.
F-20 타이거샤크,"노스롭은 F-5 프리덤파이터(Freedom Fighter)와 F-20 타이거샤크(Tiger Shark)를 개발할 때 얻은 경량전투기 설계경험과 첨단재료 및 스텔스 기술을 통합했고, 맥도넬더글러스는 XP-67부터 F-15에 이르기까지 다양한 전투기들을 개발하면서 얻은 풍부한 경험을 개발에 반영했다."
F-22 랩터,"이 때 록히드-마틴(Lockheed-Martin)도 F-22 랩터에 기반한 FB-22를 제안했고, 락웰 인터내셔널(Rockwell International)은 기존의 B-1 랜서(Lancer) 폭격기를 업그레이드한 B-1R 폭격기를 제안했다."
F-22 랩터,"물론 YF-23은 양산된 적이 없기 때문에 개발이 완료된 양산형 F-23이 F-22 랩터에 비해 어떤 수준의 성능을 보였을 지는 모두 가정에 불과하나, 공군성은 YF-22 쪽의 기술수준이 더 높고, 기술적 리스크가 낮으며, 사업 관리계획이 더 효율적이라는 이유를 들어 YF-22를 채택했다."
F-22 랩터,"YF-23은 ATF 사업 중 F-22 랩터보다 더 스텔스 성이 뛰어나다고 평가 받았지만, 블랙 위도우 II의 정확한 RCS는 공개되지 않았기 때문에 구체적인 성능은 알 수 없다."
F-22 랩터,"결국 이들 기술은 모두 하나로 엮어지면서 양산형 F-22 랩터(Raptor)뿐 아니라 합동공격기(JSF: Joint Strike Fighter, F-35 라이트닝 II) 사업에도 어느 정도 반영이 되었다."
F-22 랩터,슈퍼컴퓨터가 필요한 이유는 F-22 랩터의 모든 기능이 소프트웨어에 의존하고 있기 때문이다.
