term,example
장갑차,스파르탄보다 보기륜이 1개 늘어남에 따라 차체도 확대되어 원형인 병력수송장갑차의 경우 승무원 3명 외에 차체 뒤에 무장병력 8명이 탑승할 수 있다.
장갑차,1964년 독일 육군이 발표한 장륜식(裝輪式) 장갑차 성능요구에서 출발해 1970년 다임러벤츠를 개발사로 선정하면서 개발이 본격화되었다.
장갑차,전차를 개조했기 때문에 대전차미사일을 탑재한 장갑차 중 가장 방어력이 강력하다는 평가를 받는다.
장갑차,향후에도 전자전 장비와 데이터링크 시스템의 도입으로 상당 기간 주력 장갑차로 남아있을 전망이다.
장갑차,M2/M3 Bradley는 현재 약 6700여대가 생산되어 주력 장갑차로 이용되고 있다.
장갑차,1982년 미국에 제공하기 위한 평가용 차량 3대와 신형 병력수송장갑차(APC) 도입을 추진한 말레이시아가 25대를 발주하면서 생산을 시작하였다.
장갑차,많은 수가전차와 장갑차에 탑재되어 차량 탑재 기관총으로 사용되기도 하였다.
장갑차,미국제 M-113 병력수송장갑차를 개량한 VCC-1을 대체하기 위해 개발되었다.
장갑차,승무원 외에 무장병력 탑승이 가능하기 때문에 APC(armored personal carrier:병력수송장갑차)로도 분류된다.
장갑차,"기존의 장갑차가 ""Battle Taxi""라 불리며 단순히 보병을 전장에 수송하는 기능에 그쳤던데에 반해, M2/M3는 보병전투지원이라는 신개념을 도입하여 자체적으로 강력한 무장을 갖추고 있다."
장갑차,대전차포는 탄알의 특수한 구조와 평사탄도(직사탄도)에 의한 명중시의 탄알의 속도로 탄알이 장갑판을 뚫고 들어가 전차 ·장갑차량의 내부에서 폭발하도록 되어 있다.
장갑차,VBL이라는 이름도 가벼운 장갑차량의 프랑스어 'Vehicule Blinde Leger'에서 머리글자를 따온 것이다.
장갑차,지상군은전차·장갑차·야포 등 기동과 화력을 갖춘 공격형 무기를 대량 보유하고 있다.
장갑차,Kfz4에 150mm 42형 다연장 로켓발사기를 장착한 장갑차이다.
장갑차,1935년에 개발된 구소련의 초기 중장갑차이며 1937년 스페인 내전과 1939년 할힌골 전투(The Battle Of The Khalhin Gol) 에 사용되었다.
장갑차,장갑차로써는 강력한 화력을 자랑하는 45mm 포를 장착하고 있었지만 차체 중량을 지탱하기에는 섀시의 강도가 약했다.
장갑차,또 제1차 세계대전 말르노가 개발한 FT-17 경전차와 푸조의장갑차량등에 탑재되었고 일부는제2차 세계대전에서 대공기관총으로 사용되었다.
장갑차,1979년핀란드육군이러시아에서 도입한 BTR-60PB 병력수송장갑차를 대체하기 위한 신형 장갑차량을 요구하면서 개발이 시작되었다.
장갑차,일본군은 94식 경전차의 성능에 비해 활용도가 단조롭다는 판단하에 당초 계획에 없는 경장갑차로 개조하였는데 이 때 만들어진 차량이 94식 경장갑차이다.
저격수,SSG는 저격수용 소총을 뜻하는 독일어'ScharfShutzenGewehr'에서 머릿글자를 딴 것이다.
저격총,저격총 ·함포는 조준망원경을 가지고 있다.
저격총,"군용총은 소총·기관총·권총·군용 산탄총·신호총 등이 있으며, 소총은 다시 발사기능에 따라 단발총·연발총·자동총으로 나누고, 용도에 따라서도 보병총·돌격총·기병총(카빈소총)·저격총 등으로 구별된다."
전략 폭격기,노스럽그러먼이 스텔스 기술을 최대한으로 응용하여 개발한 장거리 전략 폭격기이다.
전익기,"구조상으로는 고정익기와 회전익기(헬리콥터)로 나누고, 기지 의존방식에 따라서는 육상기 ·함재기·수상기로 나눈다."
전자전기,"특징적인 파생형 기체는 EA-6B Prowler 전자전기가 있으며 이 외에 A-6B SEAD기, A-6C 호치민루트 공격 전용기,KA-6D 급유기, A-6F Intruder II 등이 있다."
전자전기,"특히 미국 러시아 프랑스 등 군사 강대국들이 기술 개발을 주도하고 있는데 전자전기 뿐 아니라전투기,폭격기에도 탑재되어 작전 성공률을 높였다는 평가를 받는다."
전자전기,"제2차 세계대전 때 항공모함이 탑재한 함상기는 전투기 ·뇌격기(雷擊機) ·급강하 폭격기의 3기종(機種)이었으나, 오늘날 미국 대형 항공모함은 전투기 ·대형 전천후공격기 ·경(輕)공격기의 3기종을 주력으로 하고, 조기경보기 ·대잠기(對潛機) ·전자전기(電子戰機) ·정찰기 ·공중급유기·수송연락기와 대잠(對潛) ·구난(救難) 헬리콥터도 탑재한다."
전함 드레드노트,"그러나 사상 최초로 전함끼리의 함대결전이 있었던러일전쟁에서 대구경포를 장비한 전함이 해전에서 결정적인 위력을 발휘한다는 것이 입증되어, 이 교훈에 의해서 영국은 1905년 전함 드레드노트(Dreadnought)를 불과 1년 만에 건조하였다."
전함 드레드노트,그 성과를 바탕으로 1906년 건조된 것이 전함 드레드노트호이다.
전함 비스마르크,순양전함 후드의 침몰로 영국이 받은 충격이 매우 컸으며 영국은 곧바로 보복에 나서 3일 후 독일 전함 비스마르크를 격침시켰다.
정찰기,9㎜기관총3정을 장착한 장거리정찰기Do 217A0 8대가 완성되었다.
정찰기,또한 미 육군은 A-29A 중 24기를 사진정찰기A-29B로 개조하여 지도 제작에 이용하였다.
정찰기,"또Ju88C의 엔진출력을 강화한Ju88R,야간전투기Ju88G,정찰기Ju88D 등도 개발되었다."
정찰기,"토네이도GR1A는정찰기버전으로, 기관포를 제외한 일반적 토네이도의 모든 장비를 장착하고 있다."
정찰기,"MkⅠ 외에연습기,정찰기, 야간전투기 등 10여가지 모델이 개발된 미티어 시리즈는 1955년까지 모두 3,900대 이상 생산되었다."
정찰기,"동축반전식은 비교적 작은 지름의 회전날개를 가지므로 항공모함탑재용(특히 러시아 해군), 무인정찰기용으로 발전하여 왔다."
정찰기,"해상정찰기와공중급유기형도 생산되었으며,북대서양조약기구의 암호명은 바이슨(Bison)이다."
정찰기,미국 더글라스사(社)가 개발한 단발 정찰기이다.
정찰기,1936년 이후 폭격기 Do 17E-1과정찰기Do 17F-1이 동시에 생산되어 독일 공군에 인도되었다.
정찰기,"항공기에 탑재한 적외선 카메라는 지상의 온도분포로 위장한 전차, 진지·항공기·차량이 주차하였던 흔적, 파헤친 지면 등을 식별할 수 있기 때문에 정찰기재로 중요하다."
정찰기,"이후 엔진을BMW801D-2로, 무장을MG151로 변경하는 등 개량이 이루어졌고 전폭기정찰기뇌격기등의 변형도 제작된다."
정찰기,"폭격기형 4P는 1986년 퇴출될 때까지 프랑스 핵전력의 핵심 역할을 담당했으며, 1970년대 전략정찰기로 개조된 4R은 1996년 퇴출당했다."
정찰기,프레더터(약탈자라는 뜻)는 티어 Ⅱ기종인MQ-1의 별명으로서 1994년부터 티어 Ⅰ인GNAT-750을 개량하여 중고도 무인정찰기로 개발되기 시작하였다.
정찰기,"티어 계획은고도와 행동반경이 각기 다른 무인정찰기 개발계획으로, 크게 티어Ⅰ·Ⅱ·Ⅲ으로 나뉜다."
정찰기,또한 미 육군은A-29A 중 24기를 사진정찰기A-29B로 개조하여 지도 제작에 이용하였다.
정찰기,글러버 옵서버는 그동안 미국에서 개발된 무인정찰기에 비해 체공시간이 길고 적에게 공격당할 위험성이 극히 낮으며 미국의 차세대 정찰기로 주목받고 있다.
정찰기,2mm 2연장기총 2기를 장착했으며 수상정찰기 6기를 탑재했다.
정찰기,"미국이 정보수집을 위해 정찰용인공위성과 U-2 정찰기까지 동원할 정도로냉전시대 서방 측의 주목을 받았던 TU-22는 소련의아프가니스탄침공과 이란·이라크전쟁,수단과차드의 분쟁,걸프전쟁등에서 사용되었다."
정찰기,"TU-22 시리즈는 1969년까지 300여 대 생산되었고, 1980년대 일부 기체가정찰기인 TU-22RDM으로 개조되었다."
정찰기,항공기는 용도에 따라폭격기·공격기·전투기·정찰기·초계기·조기경계기·공중조기경계관제기·지휘연락기·수송기·급유기 등이 있다.
정찰기,오늘날 사용되는 군용기를 크게 구별하면폭격기·공격기·전투기·정찰기·경계기·초계기·수송기·급유기·구조기·구난기·지휘기·연락기·연습기와 실험 등에 사용되는 특수용도기가 있다.
정찰기,현재까지도 프랑스 공군의 제공기·요격기·정찰기·핵폭탄 탑재 저공침투폭격기·근접지원기·침투공격기로 활동하고 있다.
정찰기,"제2차 세계대전 때 항공모함이 탑재한 함상기는 전투기 ·뇌격기(雷擊機) ·급강하 폭격기의 3기종(機種)이었으나, 오늘날 미국 대형 항공모함은 전투기 ·대형 전천후공격기 ·경(輕)공격기의 3기종을 주력으로 하고, 조기경보기 ·대잠기(對潛機) ·전자전기(電子戰機) ·정찰기 ·공중급유기·수송연락기와 대잠(對潛) ·구난(救難) 헬리콥터도 탑재한다."
정찰기,그러나 F8F-1N과 F8F-2N 등 야간 전투기형과 항공 사진 촬영을 위한 정찰기 F8F-2P을 포함한 몇 가지 개량형이 개발되어 생산이 재개되어 1949년 5월까지 모두 1266대가 생산되었다.
정찰기,"미국에서는F-117 전투기 ·정찰기,B-2폭격기,F-22 전투기,F-35 전투기가 해당된다."
정찰기,티어Ⅰ은 1992년에 개발된 중소형 무인정찰기로서 모델명은GNAT-750이다.
정찰기,O-43을 개량하여 미국 더글라스사(社)가 개발한 단발프로펠러정찰기로써제2차 세계대전초기 미국 육군항공대가 적은 수를 실전에 투입하였다.
정찰기,"Me 410A의 변형으로는 폭탄창 안에카메라3대를 장비한 사진정찰기Me 410A-1/U1, 20㎜ 기관포 2문을 폭탄창 안에 장착한 Me 410A-1/U2,연합군중폭격기를 요격하기 위해 50㎜ 기관포 1문을 탑재한 Me 410A-1/U4 등이 있다."
정찰기,"이름처럼 비둘기 모양을 본 떠 제작된 단발 복좌기로써 독일을 비롯하여오스트리아-헝가리제국, 이탈리아가정찰기폭격기전투기연습기등 다양한  용도로 사용하였다."
정찰기,"AHIP는 AH-64를 보조하기 위한 저가의 정찰헬기 설계에 초점을 두었는데, 원래정찰기로 사용되던 벨항공의 406모델인 OH-58을 개량하고 제식(制式) 명칭에 따라 OH-58D로 명명한 것이다."
정찰기,"토네이도 GR1A는정찰기버전으로, 기관포를 제외한 일반적 토네이도의 모든 장비를 장착하고 있다."
정찰기,제1차 세계대전 당시 독일공군의 정찰기로 사용되었다.
정찰기,1915년에 독일에서 만든 복엽식 정찰기이다.
정찰기,1933년에 체코슬로바키아에서 만든 복엽식 정찰기이다.
정찰기,"전술정찰기는 F-4C 팬텀기의 성능에, 비행경로의 양측 지형을 레이더 화면으로 포착해서 필름에 수록하는 측방감시 레이더 ·야간정찰용의 적외선탐지장치와 파노라마식 카메라를 장비한 미국의 RF-4C, 이것과 비슷한 성능을 가진 것으로 알려진 러시아의 YAK-26 망그로브 등이 있다."
정찰기,"전략정찰기는 2만 4000 m 이상의 고도를, 시속마하3 이상의 속도로 비행하면서 1시간에 26만 km2의 지역을 사진촬영할 수 있는 미국의 SR-71이 대표적이다."
정찰기,"정찰기에는 전략정찰기와 전술정찰기 외에, 대잠수함 수색 ·공격을 주임무로 하는 초계기, 공중에 체공하면서 적의 항공기 ·미사일 등의 내습을 탐지 ·경계하는 조기경계기, 군사용기상관측기등을 포함시키는 경우도 있다."
정찰기,"제2차 세계대전이전의 정찰기는 제1선 전투에 필요한 적정 탐지를 주임무로 하는 전술정찰기밖에 없었으나, 근래에는 적 본토의 깊숙한 후방에 위치한 표적을 정찰하는 전략정찰기가 출현하였다."
정찰기,"정찰기는 군용기가 실용화될 때부터 생겨났으며, 오늘날은 전시뿐만 아니라 평시에도 사용되는 중요한 기종으로 취급되고 있다."
정찰기,"210대가 생산된 P-38E는 100대 이상이정찰기F-4로 개조되었고, 1942년 4월부터 오스트레일리아와 뉴기니에서 실전에 투입되었다."
정찰기,에드리히 다우베기는 1914년 8월 러시아군의 이동을 발견하여타넨베르크전투에서 독일군이 승리하도록 기여하는 등 정찰기로 큰 활약을 하였다.
정찰기,"미국은 동종(同種)의 대형 전자정찰기로서 공군이 EC-135, 해군이 EP-3을 사용하고 있다."
정찰기,"그러나 현재는 AH-64D 롱보우(Long Bow) 아파치와 코만치의 등장으로 정보 수집, 레이더 유도 등의 목적으로 실전에 투입되는 예가 줄어들고 있지만 AH-1W의 정찰기로서는 전혀 손색이 없는 기종이다."
정찰기,"그러나 시험비행 결과 XF12C는 전투기로 사용하기 어렵다고 판명되어 같은 해 12월 함상정찰기 XS4C, 1934년 1월에는 정찰폭격기 XSBC-1로 용도가 바뀌었다."
정찰기,"제1차 세계대전에서 독일공군의 정찰기와 전투기, 폭격기 등 다양한 목적으로 사용되었다."
정찰기,1936년 독일 아라도(Arado) 사에서 개발한 정찰기이며 수면에서 이륙할 수 있는 수상이륙기이다.
정찰기,1939년에 독일 아라도(Arado) 사(社)에서 개발한 해상 정찰기이다.
정찰기,해상 정찰기로서의 실용성과 효용성이 높아 여러나라에서 채용되기도 하였으며 1944년 생산이 중단될 때까지 541대가 생산되었다.
정찰기,중거리급강하폭격기와정찰기등으로 사용되었으며 기체 안정성에 심각한 결함이 나타나 여러 번 개량을 하였다.
정찰기,"결국 중무장전투기A-1, 전투폭격기 A-2, 사진정찰기 B-1 등 모두 352기가 생산된 시점에서 생산이 중지되고 DB 605B 엔진을 탑재한 Me210C/D 시리즈의 생산도 취소되었다."
정찰기,제2차 세계대전에서 활약한 미국의 수색정찰기로써 별명은 시갈(Seagull)이다.
정찰기,커티스사는 1933년 미 해군의 신형 수상 수색정찰기 경쟁입찰에 참가하여 1933년 6월 시제기 XO3C-1을 완성하였다.
정찰기,1910년에 독일에서 만든 복엽정찰기이다.
정찰기,제1차 세계대전에 참전하여 주로 정찰기로 사용되었지만 상황에 따라전투기또는폭격기를 엄호하는 목적으로 사용되기도 하였다.
정찰기,O-46A 90대 가운데 약 11대가 해외주둔 미군에 배치되어 정찰기 겸 연락기로 운용되었다.
정찰기,"세계 최초의마하3급 초고속기로서, 2만 4000m 이상 고공에서 시간당 26만 ㎢의 지역을 사진으로 촬영할 수 있는 능력을 가진 전략정찰기이며 미국에서 최고 성능을 가진 것으로 알려져 있다."
정찰기,주로헬리콥터·전폭기·정찰기등에 장착해 발사되지만 사정거리가 짧다는 것이 흠이다.
정찰위성,"UR-100은 러시아의 우주발사체인 로콧(Rokot)으로 개조되었고, 대한민국의 정찰위성인 아리랑 2호(Korea Multi-purpose Satellite-2, KOMPSAT-2)가 이 발사체를 사용하여 발사되었다."
정찰위성,"〈정찰위성〉 미국에서는 1960년 5월 25일 처음 미다스 2호(MIDAS Ⅱ)를 발사한 이래 사모스(SAMOS)를 거쳐, 빅 버드라고 하는 정찰위성을 궤도에 올려 놓고 있다."
정찰위성,"소련에서도 62년경부터 정찰위성을 발사하고 있으며, 8∼14일마다 회수한다."
조총,"③ 레버액션:개머리판의 손잡이 부근 아래쪽에 지렛대(레버)가 있어, 그것을 세우거나 제침으로써 장탄·방출의 연속동작을 하는 방식이며, 사냥용 선조총에 많이 사용된다."
조총,"슬라이드액션은 선조총의 방식과 동일하며, 자동총은 발사시에 생기는 반동력을 이용하여 노리쇠를 후퇴시키고 탄피의 추출이나 탄환의 장전을 꾀하도록 되어 있으나 선조총과는 다르게 전자동총은 없고, 반동식으로 된 반자동식총만 있다."
조총,"총은 선조총·산탄총·특수총으로 나누며, 군용·수렵용·사격경기용·호신용 등의 용도에 따라서 구조와 기능이 다르다."
조총,"사격경기용 총에는 선조총(대·소구경)·산탄총 공기총·권총 등이 사용되며, 호신용·신호용에는 주로 권총이 사용된다."
조총,"화승총(火繩銃)을 개량한 것으로, 16세기 말∼17세기 초에 완성되어 선조총(旋條銃:rifle)이 출현한 19세기 중엽까지 사용되었다."
조총,1593년(선조 26) 9월 13일이순신(李舜臣)은 휘하의 훈련주부(訓鍊主簿) 정사준(鄭思竣)을 시켜 조총과 기존의 승자총(勝字銃)을 절충한 새로운 소승자총(小勝字銃)을 만들었다.
조총,당시 제조된 조총은 조선 화기 특유의 마디[竹節]가 없고 종래의 승자총에 있던 목병(木柄)을 끼우는 총미(銃尾)가 없으며 조성(照星)과 조문(照門)이 붙어 있어 일본식 조총과 매우 비슷한 특징을 가졌다.
조총,그러나 당시 조선의 조총 제작기술은 만족할 만한 것이 못 되었으며 1624년(인조2)에 일본에서 조총 수천 자루를 수입하였다는 기록이 있다.
조총,"수렵용 총에는 선조총·산탄총·공기총이 있으며, 주로 큰 짐승의 사냥에는 선조총, 새나 작은 짐승의 사냥에는 산탄총, 작은 새에 대해서는 공기총이 사용된다."
조총,이러한 노력의 결과로 조선에서 제작한 조총의 우수성이 대외적으로도 알려져 1657년(효종 9)에는 청나라에서 조총을 무역해줄 것을 요청하기도 하였다.
조총,"중국의 창(槍), 일본의조총과 함께 으뜸가는 솜씨라고 하였다."
조총,"일본수군은 중·소형선과조총을 중심으로 하여 배의 현(舷)을 붙이고백병전을 폈으나, 조선수군은 대형 선박의 전후좌우에 장착된 각종 화포를 바탕으로 한 포전(砲戰)을 위주로 하였고, 조선수군이 사용한 화포는 일본군의 조총에 비해 사거리가 훨씬 길었기 때문에 적에게 접근하지 않은 상태에서도 적을 공격할 수 있었다."
조총,"선조총의 주요 부분은 총신·기관부·총대 등으로 구성되며, 총신의 내부에는 강선이 패어 있어, 탄환이 총강 속을 통과할 때 회전운동을 일으키게 함으로써 명중정도(命中精度)를 향상시킨다."
조총,"지금도 수렵용 선조총에 널리 채택되고 있으며, 사격경기용 소총은 모두 이 방식이다."
조총,"이후 꾸준히 조총의 성능 개선과 양산에 힘썼으며, 1655년(효종7)에는 제주도에 표착한 하멜 일행을 서울로 압송하여 훈련도감에 배속시킨 뒤 새로운 조총 제조에 참여하도록 하였다."
조총,"② 슬라이드액션:총대의 밑에 앞뒤로 운동하는 선대(先臺)가 부착되어 있어, 그것을 한손으로 잡아 전후로 운동시킴으로써 발사에 필요한 연속동작을 하게 되는 방식이며, 선조총 ·산탄총에 널리 응용된다."
지뢰,화포에 의한 지역사격은 넓은 면적의 지뢰지대를 무해화할 수 있지만 폭발하지 않은 지뢰가 남아 있을 염려가 있다.
지뢰,"지뢰의 탐색에는 전기적 반응을 이용한 지뢰탐지기가 쓰이는데, 발견된 지뢰는 조용히 파내거나 또는 포격을 해서 지표면 폭발을 유도하는 경우가 많다."
지뢰,게릴라 부대는 적의 정규군 전력을 소모시키거나 교통을 방해할 목적으로 교통상의 요지에 지뢰를 매설하는 경우가 특히 많다.
지뢰,또 주력부대로부터 멀리 떨어진 요점을 점령하여 주력의 전진을 쉽게 하기 위해 점령지점을 확보해야 하는 공정부대가 적의 접근을 저지하기 위해서 공중산포로 신속하게 지뢰지대를 구성하기도 한다.
지뢰,그러나 이 지뢰는 세워서 사용하므로 폭발하면 많은 파편이 일시에 한쪽 방향으로 퍼지므로 매우 큰 살상효과를 얻을 수 있다.
지뢰,"미국 육군은베트남전쟁에서 처음 사용하여 큰 효과를 얻었으며, 지뢰는 땅속에 묻는다는 종래 개념에 혁신을 가져왔다."
지뢰,"종래의 지뢰는 일반적으로 납작한 원통형으로 되어 있고, 지하에 매설하는 방법으로 사용되었으므로폭발효과가 수직방향으로 미치게 되어 큰 효과를 기대할 수 없었다."
지뢰,방탄강판을 용접해 제작한 차체(車體)는소총탄·포탄 파편·대인지뢰등을방어할 수 있다.
지뢰,긴 밧줄에 엮은화약을 지뢰지대에 투사·투하하여 폭발로써 지뢰를 처리하는 방법은 안전도가 높지만 안전 통로의 폭이 넓지 못한 결함이 있다.
지뢰,"또 폭발물 처리용 물포총, 야간 투시경,지뢰탐지장치, 오염도 측정 장비 등을 몸체에 부착할 수 있고, 무선 영상 및데이터송수신이 가능해 위험지역 수색 및 정찰용 등으로 사용된다."
지뢰,원래 지뢰를 매설하거나 지뢰지대를 구성할 때는 공병부대 등 전문부대에 의존하는 것이 보통이었다.
지뢰,"이미 상용화된 이 로봇은 돌파형 버전으로, 돌파형 외에 매니퓰레이터를 장착한 폴발물 제거용 고기능 버전 롭해즈, 지뢰 제거기를 장착해 대인지뢰를 제거하는 지뢰제거 버전 롭해즈,스테레오비전을 이용해 주변 지형을 3차원으로 처리하는 6휠(wheel) 버전 롭해즈 등도 2005년 현재 개발 중에 있다."
지뢰,특히 무게가 가볍기 때문에 매년 홍수 때마다 빗물에 유실되어 지뢰매설지대가 아닌 곳에서도 인명 피해를 입히고 있다.
지뢰,"말레이시아와 인도네시아에는 병력수송장갑차를, 영국은 스타스크리크 HVM 운용차 135대를 포함해 볼케이노 대전차지뢰 살포차, 스타버스트 지대공미사일 발사차 등 모두 170대 이상을 보유하고 있다."
지뢰,1986년 영국 육군이 스타스트리크 단거리 지대공 고속미사일(HVM) 시스템 운용 차량과 알리안트 테크시스템스(Alliant Techsystems)가 개발한 볼케이노 대전차지뢰 살포시스템 탑재차로 스토머를 선정하면서 영국 육군에도 배치되었다.
지뢰,영국 육군은 지대공미사일발사차량과 대전차지뢰살포차 등으로 운용 중이다.
지뢰,"기타 표준장비로 대(對)NBC무기 시스템, 소화 시스템, 잠수 도하(渡河) 시스템 등이 있으며, 차체 앞면에불도저삽과지뢰처리기재를 장착할 수 있다."
지뢰,밟으면 발뒤꿈치를 부상시켜 발목을 잘라내야 하기 때문에 발목지뢰 또는 겉 부분을 플라스틱으로 감싸 플라스틱 지뢰라고도 한다.
지뢰,"1983년 6대가지뢰제거를 위해 처음으로 서유럽에 배치되었고, 페르시아만에서 광범위한 합동지뢰제거운동에 3,300시간 참여했다."
지뢰,최근에는 화약 대신에 핵폭발물을 내장한 핵지뢰도 출현하고 있다.
지뢰,기타 지뢰로는 네이팜 연료 20ℓ를 내장하고 충돌에 의해 발화하여 약 20분간 고열화염을 분사하는 화염지뢰(火焰地雷)가 있다.
지뢰,"이러한 대인지뢰는 신관이 아주 예민하기 때문에 무장한 장병이 아니더라도, 개가 살짝 밟기만 해도 폭발한다."
지뢰,그리고 점화와 동시에 많은 탄환이 사방으로 발사되는 지뢰도 있다.
지뢰,"대인지뢰는 인원살상을 목적으로 하는 것으로, 화약의 폭발력만이 아니라 지뢰 자체에서 나오는 파편, 설치 지점에 매설한 돌의 비산력(飛散力) 등이 위력을 발휘한다."
지뢰,대전차지뢰는 전차·장갑인원수송차·장갑차·자동차 등의 행동을 저지·파괴함을 목적으로 하는 것이며화약의 폭발력에 기대하는 것이다.
지뢰,지뢰 중에서 가장 많이 쓰이는 것은 대전차지뢰인데 대부분 촉발식이다.
지뢰,"1939년에 개발되어 제작된 무선 유도식 지뢰 제거차의 발전형으로, 1940년 후반에 발주된 차량으로 소형임에도 불구하고 ‘골리아테’라는 명칭이 부여되었다."
지뢰,영국 육군은 대전차지뢰 살포차 일부를 1991년걸프전쟁에서 사용하였다.
지뢰,"지뢰탐지기는 긴 자루 끝에 수색코일이 장치된 원판이 부착되어 있어서 자루를 쥐고 원판을 쥐고 가까이 대면서 이동하면, 지하에 지뢰와 같은 철제금속이 있을 때 지구자기장의 변화에 감응해서 유도전류가 발생하여 그것이 계기(計器)상에 나타나게 되어 있다."
지뢰,"지뢰는 단순한 방어용무기이나 구조·기능·설치방법의 진보에 따라, 적진 깊이 신속하게 침입·돌파를 시도하는 공격병단이 그 측면으로부터의 적의 역습·반격을 방어하는 수단으로도 사용한다."
지뢰,"탐지장치는 철(鐵)과 같은자성체(磁性體)에 감응하여 수색(搜索)코일에 일어나는 유도전류로 표적물을 찾아내도록 되어 있으며, 지상용에지뢰탐지기, 해상용에 잠수함 탐지장치가 있다."
지뢰,"전투에 사용되는 탄환류 ·폭탄류 ·지뢰 ·기뢰 ·폭뢰 및 발사화약 ·기폭약 ·점화화약 ·신관, 화생방물질을 충전한 장치 등의 일체를 말한다."
지뢰,B4호는 3호 돌격포와 티거 무선조종 전차대대와 중대에 배치되어 지뢰 탐색과 제거에 사용되었다.
지뢰,"그 밖에 20mm연장포나 40mm기관포를 탑재한 대공형, 차체만을 유용한 포 견인차, 회수차, 지뢰 처리차 등 많은 파생형이 제작되었다."
지뢰,"근대전에서 지뢰가 크게 이용된 것은 1904∼1905년 러·일전쟁 이후이고,제1차 세계대전이래 보편화되었다."
지뢰,제2차 세계대전에서는전차(戰車)의 출현이 그에 대한 방어무기로 지뢰의 발달을 촉진시켰다.
지뢰,"그러나철조망·호(壕) 등 대부분의 장애물이 자체로는 살상·파괴력을 갖지 못하는 데 비해, 지뢰는 자체가 지닌 살상·파괴력으로 적의 전진을 지체·저지 또는 방해한다."
지뢰,"따라서 철조망 등을 사용할 때는 그것으로 인해 지체된 적군을 공격하기 위한 추가수단인 화포·기관총 등의 화력이 필수조건이지만, 지뢰의 경우에는 반드시 그러한 추가수단이 필요하지 않다."
지뢰,"철조망·호 등은항공사진이나 기타 관측수단에 의해 존재가 비교적 쉽게 발견될 수 있으나, 지뢰는 그것이폭발하여 피해를 입게 된 후에야 발견되는 경우가 많다."
지뢰,"지뢰탐지기나 기타의 정보에 의해 사전에 지뢰가 있는 것을 알게 된 경우에도, 그것을 제거하기 위한 작업 절차가 복잡하고 위험하며, 상당한 시간이 소모되고, 다른 장애물보다 전투원에게 큰 심리적 영향을 주는 효과가 있다."
지뢰,"1996년 유엔과 국제적십자위원회는 전세계 60여 개국에 약 1억 1천만 개의 지뢰가 묻혀 있는 것으로 추산하였으며, 같은 해 제네바에서 열린 '비인도적 무기금지 및 제한조약' 회의에서 23개국이 지뢰의 생산과 사용, 판매를 일체 금지할 것을 선언했다."
지뢰,"'비인도적 재래식무기 금지협약'은 엑스레이로 탐지할 수 없는 파편무기,지뢰및부비트랩, 화염무기, 실명레이저무기 등 특정재래식무기 사용을 금지하는 협약이다."
지뢰,"마틸다 2호의 파생형으로는 주 무장을 3인치 포로 교체한 CS형 외에, 지뢰 처리 차량과 CDL 차량 등이 개발되었다."
지뢰,"그 밖에 미국의 병원용 로봇인 엘비스(Elvis), 무인 앰뷸런스 레브(Rev), 지뢰 제거 로봇 팬더(Panther), 최신식 무인항공기 프리데이터(Predator) 등도 이미 실전 배치 경험이 있는 전투용 로봇들이다."
지뢰,사람이 건드리기 쉬운 기구나 장소에 수류탄·지뢰따위의 폭발물을 직접 장치하거나 철사와 같은 것으로 연결해 놓은 것을 말한다.
지뢰,기본형인 병력수송장갑차·야전포 견인차보다 지휘정찰차·대포병레이더차·지뢰제거차·AT-6대전차미사일발사차·포병관측지휘차·화생방정찰차 등이 더 많이 사용되고 있다.
지뢰,산화에틸렌과 같은가연성물질을 지상에 산포해 한순간에폭발시킴으로써 그충격파로지뢰나건물을 파괴하는 폭탄을 말한다.
지뢰,대전차 방어무기로서 인정받은 것이 경량의 대전차 지뢰인데 그것은 전차 밑의 비장갑 부분 캐터필러 파괴에 위력을 발휘했다.
지뢰,"베트남전쟁당시 미군이헬리콥터의 안전착륙을 위해 이 폭탄을 사용한 이후,걸프전쟁때도쿠웨이트국경의이라크군(軍) 방어선에 매설되어 있는 지뢰를 제거하기 위해 사용하였는데, 현대전에서는 주로 지뢰 제거용으로 사용된다."
지뢰,지뢰는 군사 작전의 일부분으로 통제·운영되지만 부비 트랩은 통제없이 수시로 설치되는 것이 특색이다.
지뢰,목표를 포착하지 못한 자탄은 지상에 떨어져 대전차지뢰가 된다.
지뢰,"이밖에이스라엘이 보유하고 있는 연료 기화폭탄인 FAE는 20기압 정도의 순간압력을 발생시켜 지뢰를 폭발시키는 폭탄으로 알려져 있으며,중국·러시아등도 역시 기화폭탄을 보유하고 있다."
천무,"또한 고구려 고분벽화에서 볼 수 있는 기마(騎馬)의 무장(武將)은 괘갑(挂甲)을 착용하였는데, 양식은 중국 북위(北魏)의토우(土偶:흙으로 만든 인형)나 천무상(天武像)의 것과 비슷하다."
코브라 공격헬기,AH-1 코브라 공격헬기는 휴이의 동체를 이용하여 제작되었다.
톰슨 기관단총,"제2차 세계대전에서 미군이 사용한 기관단총으로써 설계자 톰슨(Tomson, John T)의 이름을 따 톰슨 기관단총이라고도 하며 별명은 토미건이다."
